movie,character_name,line_num,line,line_no_punct
Twilight,Edward,43,no. our bus is full.,no our bus is full
Twilight,Edward,45,"i said it would be better if we weren't  friends, not that i didn't want to be.",i said it would be better if we weren t friends not that i didn t want to be
Twilight,Edward,46,"it means if you were smart, you'd  avoid me.",it means if you were smart you d avoid me
Twilight,Edward,47,probably not. i'd rather hear your  theories.,probably not i d rather hear your theories
Twilight,Edward,50,it's just a little crowded.,it s just a little crowded
Twilight,Edward,51,get in.,get in
Twilight,Edward,53,"you don't know the vile, repulsive  things they were thinking.",you don t know the vile repulsive things they were thinking
Twilight,Edward,55,sorry i kept bella from dinner. we  ran into each other and got talking.,sorry i kept bella from dinner we ran into each other and got talking
Twilight,Edward,57,i'm on a special diet.,i m on a special diet
Twilight,Edward,58,not exactly.,not exactly
Twilight,Edward,59,"yes, no. to get to the other side,  and 1 point 772453851.",yes no to get to the other side and 1 point 772453851
Twilight,Edward,60,you knew that?,you knew that
Twilight,Edward,61,i didn't.,i didn t
Twilight,Edward,63,i feel very protective of you.,i feel very protective of you
Twilight,Edward,64,"yes, i followed you. i tried to  keep my distance...until you needed  help.",yes i followed you i tried to keep my distance until you needed help
Twilight,Edward,66,"i have no idea. i can read every  mind in there, except yours.",i have no idea i can read every mind in there except yours
Twilight,Edward,67,i tell you i read minds and you think  there's something wrong with you?,i tell you i read minds and you think there s something wrong with you
Twilight,Edward,68,i... don't have the strength to  stay away from you anymore.,i don t have the strength to stay away from you anymore
Twilight,Edward,70,you're cold. we should go.,you re cold we should go
Twilight,Edward,71,that's my father's car. what's he --  ?,that s my father s car what s he
Twilight,Edward,72,carlisle. what happened?,carlisle what happened
Twilight,Edward,73,waylon lived all the way down on  queets river. 75 miles south.,waylon lived all the way down on queets river 75 miles south
Twilight,Edward,74,seventeen.,seventeen
Twilight,Edward,75,... a while.,a while
Twilight,Edward,76,say it. out loud. say it.,say it out loud say it
Twilight,Edward,77,are you afraid?,are you afraid
Twilight,Edward,79,you think you know me?,you think you know me
Twilight,Edward,80,up the mountain. out of the cloud  bank. you need to see what  i  really am. what i look like in the  harsh light of the sun.,up the mountain out of the cloud bank you need to see what i really am what i look like in the harsh light of the sun
Twilight,Edward,81,myth. you need to see the truth.,myth you need to see the truth
Twilight,Edward,82,are you afraid?,are you afraid
Twilight,Edward,83,then come with me. someplace where  no one can protect you. where  i  could do what i've wanted to do from  the first moment i met you.,then come with me someplace where no one can protect you where i could do what i ve wanted to do from the first moment i met you
Twilight,Edward,85,hold on.,hold on
Twilight,Edward,86,are you afraid! ?,are you afraid
Twilight,Edward,87,", his shirt open, standing nearby in the shade of some  trees. he watches her cautiously. she takes a step toward  him, but he holds up a hand. she waits. finally, he takes  a  deep breath, and steps out of the shade  -",his shirt open standing nearby in the shade of some trees he watches her cautiously she takes a step toward him but he holds up a hand she waits finally he takes a deep breath and steps out of the shade
Twilight,Edward,89,this is what i am.,this is what i am
Twilight,Edward,91,"because you believe the lie. the  camouflage. i'm the world's most  dangerous predator. everything  about me invites you in - my voice,  my face, even my smell. as if  i  need any of that.. .",because you believe the lie the camouflage i m the world s most dangerous predator everything about me invites you in my voice my face even my smell as if i need any of that
Twilight,Edward,92,as if you could outrun me. as if  you could fight me off.,as if you could outrun me as if you could fight me off
Twilight,Edward,93,i'm designed to kill.,i m designed to kill
Twilight,Edward,94,i've killed people.,i ve killed people
Twilight,Edward,95,i wanted to kill you. i've never wanted a human's blood so much in  my life. i'm dangerous to you.,i wanted to kill you i ve never wanted a human s blood so much in my life i m dangerous to you
Twilight,Edward,96,don't.,don t
Twilight,Edward,97,you... took me by surprise.,you took me by surprise
Twilight,Edward,98,"me, and my family, we're different  from others of our kind. we're not  nomadic, we have a permanent home.  we only hunt animals. we've  learned to control our thirst.. .",me and my family we re different from others of our kind we re not nomadic we have a permanent home we only hunt animals we ve learned to control our thirst
Twilight,Edward,99,i did. for making me want you so badly.  i'm still not sure i can control myself.,i did for making me want you so badly i m still not sure i can control myself
Twilight,Edward,100,i wish i could understand this  thing you see in me. you look at  me with those eyes.. .,i wish i could understand this thing you see in me you look at me with those eyes
Twilight,Edward,103,be very still.,be very still
Twilight,Edward,104,and so the lion fell for the lamb.,and so the lion fell for the lamb
Twilight,Edward,105,sick masochistic lion.,sick masochistic lion
Twilight,Edward,106,since nineteen-eighteen. that's  when carlisle found me.,since nineteen eighteen that s when carlisle found me
Twilight,Edward,107,"in a hospital, dying of spanish  influenza. my parents had already died.",in a hospital dying of spanish influenza my parents had already died
Twilight,Edward,108,the word excruciating comes to  mind. but what carlisle did was  much harder... not many of us have  the restraint to do that.,the word excruciating comes to mind but what carlisle did was much harder not many of us have the restraint to do that
Twilight,Edward,109,"not just. our bite contains venom.  and once we taste blood, a sort of.. .  frenzy begins. it's almost  impossible to stop.",not just our bite contains venom and once we taste blood a sort of frenzy begins it s almost impossible to stop
Twilight,Edward,110,"first with me, then with his wife,  esme. he found her in a hospital,  as well. the others followed.",first with me then with his wife esme he found her in a hospital as well the others followed
Twilight,Edward,111,"... no, that's just carlisle. he  would never do... this, to someone  who had another choice.",no that s just carlisle he would never do this to someone who had another choice
Twilight,Edward,112,not the only reason.,not the only reason
Twilight,Edward,113,i don't want to be a monster.,i don t want to be a monster
Twilight,Edward,114,"we call ourselves vegetarians, by  the way... for our kind, hunting  animals is like living on tofu. it  keeps you strong but isn't very  satisfying.",we call ourselves vegetarians by the way for our kind hunting animals is like living on tofu it keeps you strong but isn t very satisfying
Twilight,Edward,115,"it's not that impressive, really.  anyone in my family can do this.",it s not that impressive really anyone in my family can do this
Twilight,Edward,116,"no, that's unique to me. but alice can  see the future.",no that s unique to me but alice can see the future
Twilight,Edward,117,her visions are very subjective.  the future can change.,her visions are very subjective the future can change
Twilight,Edward,118,come to my house tomorrow.,come to my house tomorrow
Twilight,Edward,120,a complication.,a complication
Twilight,Edward,121,i'll pick you up tomorrow.,i ll pick you up tomorrow
Twilight,Edward,122,'s pov - int. black car,s pov int black car
Twilight,Edward,123,thanks to tinted windows... it's the one  place we never have to hide.,thanks to tinted windows it s the one place we never have to hide
Twilight,Edward,125,she already ate.,she already ate
Twilight,Edward,127,i'll give you a tour of the house.,i ll give you a tour of the house
Twilight,Edward,128,a private joke. we matriculate a lot.,a private joke we matriculate a lot
Twilight,Edward,129,"true, but the younger we start out in  a  new place, the longer we can stay there.",true but the younger we start out in a new place the longer we can stay there
Twilight,Edward,130,... and this is my room.,and this is my room
Twilight,Edward,131,no sleep.,no sleep
Twilight,Edward,132,"no nightmares, no drool, no  snoring.",no nightmares no drool no snoring
Twilight,Edward,133,do you have any favorites?,do you have any favorites
Twilight,Edward,134,"ooh, she knows her music. alright,  nineties. eighteen-nineties. classical.",ooh she knows her music alright nineties eighteen nineties classical
Twilight,Edward,135,"my favorite, too.",my favorite too
Twilight,Edward,136,ever?,ever
Twilight,Edward,138,you really shouldn't have said that.,you really shouldn t have said that
Twilight,Edward,139,trust me?,trust me
Twilight,Edward,140,then close your eyes.,then close your eyes
Twilight,Edward,141,open.,open
Twilight,Edward,142,the window. as always.,the window as always
Twilight,Edward,143,what else is there to do at night?,what else is there to do at night
Twilight,Edward,144,shh! the chief will hear you!,shh the chief will hear you
Twilight,Edward,145,i just... like watching over you.,i just like watching over you
Twilight,Edward,146,there's something i'd like to try.,there s something i d like to try
Twilight,Edward,147,i'm stronger than i thought.,i m stronger than i thought
Twilight,Edward,148,don't be. but we have to be careful.,don t be but we have to be careful
Twilight,Edward,149,chief swan. i wanted to formally  introduce myself. i'm edward.,chief swan i wanted to formally introduce myself i m edward
Twilight,Edward,150,i won't keep bella out late  tonight. we're just going to go  play baseball with my family.,i won t keep bella out late tonight we re just going to go play baseball with my family
Twilight,Edward,151,"yes, sir, that's the plan.",yes sir that s the plan
Twilight,Edward,154,"it's the american pastime. plus,  there's a thunderstorm coming. it's the  only time we can play. you'll see why.",it s the american pastime plus there s a thunderstorm coming it s the only time we can play you ll see why
