movie,character_name,line_num,line
Lord Of Rings Return,Gandalf,71,watches as pippin hurries away.
Lord Of Rings Return,Gandalf,72, amon din ... come on . . .
Lord Of Rings Return,Gandalf,73, hope is kindled.
Lord Of Rings Return,Gandalf,74,"thunders into view, raising his staff ..."
Lord Of Rings Return,Gandalf,75,foreseen and done nothing!
Lord Of Rings Return,Gandalf,76,where? when?
Lord Of Rings Return,Gandalf,77, . . . and then the pass of cirith ungol.
Lord Of Rings Return,Gandalf,78, faramir . . . tell me everything.
Lord Of Rings Return,Gandalf,79,faramir! your father's will has turned to madness! do not throw away your life so rashly!
Lord Of Rings Return,Gandalf,80,"reads the pain in faramir's eyes . . . he calls after him, trying one more time to stop the young man."
Lord Of Rings Return,Gandalf,81,"your father loves you, faramir!  and will remember it before the end."
Lord Of Rings Return,Gandalf,82,"sits quietly in a courtyard, alone, defeated."
Lord Of Rings Return,Gandalf,83,"'s staff smashes into the back of denethor's head! gandalf grimly swings his staff again, clubbing denethor to the ground!"
Lord Of Rings Return,Gandalf,84, prepare for battle!!
Lord Of Rings Return,Gandalf,85, return to your posts!
Lord Of Rings Return,Gandalf,86, send these foul beasts into the abyss!
Lord Of Rings Return,Gandalf,87,walks the battlements as the huge boulders rain onto the orc army below ...
Lord Of Rings Return,Gandalf,88, stand to your posts! do not give in to fear. fight!
Lord Of Rings Return,Gandalf,89, not at the towers! aim for the trolls! kill the trolls! bring them down!
Lord Of Rings Return,Gandalf,90, peregrin took - go .back to the citadel!
Lord Of Rings Return,Gandalf,91, this is no place for a hobbit!
Lord Of Rings Return,Gandalf,92,"welds his staff, cutting through the attacking orc with ease ... behind him, an orc prepares to cut down gandalf ... pippin instinctively slashes his sword at him."
Lord Of Rings Return,Gandalf,93," guard of the citadel, indeed! now, back up the hill - quickly! quickly!"
Lord Of Rings Return,Gandalf,94,to the gates! man the gates!
Lord Of Rings Return,Gandalf,95,rallies the line of bowmen as they wait in front of the great doors ... their courage wavering with each crashing b ow . . . l                          .
Lord Of Rings Return,Gandalf,96, steady! steady!
Lord Of Rings Return,Gandalf,97, you are soldiers of gondor! no matter what comes through that gate you will stand your ground!
Lord Of Rings Return,Gandalf,98,  fire!
Lord Of Rings Return,Gandalf,99,pull back - to the second level! hurry! get the women and children out of here - get them out! 
Lord Of Rings Return,Gandalf,100,fight! fight for your lives!
Lord Of Rings Return,Gandalf,101,wheels around on shadowfax . . . 
Lord Of Rings Return,Gandalf,102,pulls pippin onto shadowfax.
Lord Of Rings Return,Gandalf,103,come! quickly!
Lord Of Rings Return,Gandalf,104, stay this madness!
Lord Of Rings Return,Gandalf,105,looks at the small hobbit a beat.
Lord Of Rings Return,Gandalf,106," end? no, the journey doesn't end here."
Lord Of Rings Return,Gandalf,107," death is just another path, one that we all must take."
Lord Of Rings Return,Gandalf,108,  the grey rain curtain of this world rolls back and all turns to silver glass . . .  and then you see it . . .
Lord Of Rings Return,Gandalf,109,white shores ... and beyond . . . a far green country under a swift sunrise.
Lord Of Rings Return,Gandalf,110," no . . . no, it isn't."
Lord Of Rings Return,Gandalf,111,frodo has passed beyond my sight. the darkness is deepening.
Lord Of Rings Return,Gandalf,112,"it's only a matter of time. he has suffered a defeat, yes, but behind the walls of mordor our enemy is regrouping."
Lord Of Rings Return,Gandalf,113,looks across at the dwarf . . . his face ashen.
Lord Of Rings Return,Gandalf,114,because ten thousand ores now stand between frodo and mount doom.  
Lord Of Rings Return,Gandalf,115,looks up sharply at aragorn . . .
Lord Of Rings Return,Gandalf,116,how?
Lord Of Rings Return,Gandalf,117, sauron will suspect a trap. he will not take the bait!
Lord Of Rings Return,Gandalf,118,", legolas, gimli, eomer, merry and pippin ride directly behind him."
Lord Of Rings Return,Gandalf,119,'s face breaks into a smile ... then laughter ...
Lord Of Rings Return,Gandalf,120,places the crown upon aragorn's head.
Lord Of Rings Return,Gandalf,121,now come the days of the king ...
Lord Of Rings Return,Gandalf,122,                      :  may they be blessed.
Lord Of Rings Return,Gandalf,123,"kneels before sam, merry and pippin - who are all looking tearful."
Lord Of Rings Return,Gandalf,124,"farewell, my brave hobbits. my work is now finished. here at last, on the shores of the sea, comes the end of our fellowship."
Lord Of Rings Return,Gandalf,125," i will not say: ""do not weep"", for not all tears are an evil."
Lord Of Rings Return,Gandalf,126," it is time, frodo."
Megamind,Master Mind,0,"the real einstein once said, ""god does not play dice with the world."" he was right, because the world is my dice. is that understood?"
Megamind,Master Mind,1,"alright, then - clean slate. do we have the girl?"
Megamind,Master Mind,2,"reporters are a curious lot, and easily manipulated."
Megamind,Master Mind,3,"alright, let's not keep the lady waiting."
Megamind,Master Mind,4," miss ritchi, we meet again."
Megamind,Master Mind,5,"i trust you gentlemen know the very sassy roxanne ritchi, highly regarded investigative journalist who some say has a more than friendly relationship with our super powered foe uberman. and miss ritchi, i trust you've already met my new crew: the mad geniuses!"
Megamind,Master Mind,6,"in a way, i already have."
Megamind,Master Mind,7,what about my revenge?
Megamind,Master Mind,8,you have a wicked tongue. i hope you rid yourself of that when you're my queen.
Megamind,Master Mind,9,"power corrupts absolutely, miss ritchi. and when i have ultimate power over this city, i have absolutely every intention of corrupting you with it."
Megamind,Master Mind,10, what is it!?
Megamind,Master Mind,11," over here, old friend."
Megamind,Master Mind,12," actually, i wanted to share the experience with my oldest friend."
Megamind,Master Mind,13," oh, can't i? i have attained control of the earth's most abundant energy source. i doubt even you are strong enough to withstand the full concentrated power of the sun!!!"
Megamind,Master Mind,14,"excellent. stop here, i like this view."
Megamind,Master Mind,15,any last words?
Megamind,Master Mind,16, what's going on?
Megamind,Master Mind,17,what kind of trick is this?
Megamind,Master Mind,18,"yeah, so?"
Megamind,Master Mind,19,your weakness is copper?
Megamind,Master Mind,20, well...let's not get ahead of ourselves.
Megamind,Master Mind,21,i knew it! prepare yourselves! he's gonna ram us!!!
Megamind,Master Mind,22,  holy shit! 11.
Megamind,Master Mind,23,...so i did.
Megamind,Master Mind,24," oh, right."
Megamind,Master Mind,25," great, great. put it on the pile."
Megamind,Master Mind,26,no.
Megamind,Master Mind,27,maybe later.
Megamind,Master Mind,28," what is it, plato?"
Megamind,Master Mind,29,when i want your opinion i'll beat it out of you.
Megamind,Master Mind,30,i have defeated my greatest enemy. i have free reign over metro city. i have more wealth than a thousand sultans. i've achieved all i have worked for...so why am i so unhappy?
Megamind,Master Mind,31,"i mean, my father, god rest his evil and tormented soul, raised me straight from the test tube to be a symbol of evil.  23. master mind and, i have accomplished something he had only dreamed about - the destruction of metro city's champion. i tell you, i've always lived with this unquenchable thirst. i thought it was to make him proud or to get absolute power. but now that i've pretty much accomplished both, i am at a loss."
Megamind,Master Mind,32," oh, really?"
Megamind,Master Mind,33,"he was a worthy rival. sometimes i wonder, did he consider me his evil equal or was i just an annoying, little gnat to him? ...what's the second part?"
Megamind,Master Mind,34,you worm! how dare you! where would you get such a notion?
Megamind,Master Mind,35,who the hell is john cusack?
Megamind,Master Mind,36,"john cusack, huh? so all i have to do is have a cute puppy dog stare, be willing to make a fool of myself and - oh, remove both my balls."
Megamind,Master Mind,37,"please, get a hold of yourself."
Megamind,Master Mind,38,i've got it! 32.
Megamind,Master Mind,39,i've got it!
Megamind,Master Mind,40,"it's plain and simple. extraordinary minds need extraordinary stimulation. without that stimulus they wither and die. therefore, there is only one logical conclusion: i must create a new superhero."
Megamind,Master Mind,41, prepare for operation superhero genesis!
Megamind,Master Mind,42,prepare the subject.
Megamind,Master Mind,43," plato, pour the toxic waste."
Megamind,Master Mind,44, drainage.
Megamind,Master Mind,45," well, severs?"
Megamind,Master Mind,46,okay then.
Megamind,Master Mind,47,and this one?
Megamind,Master Mind,48,ah. does he have extraordinary strength?
Megamind,Master Mind,49,can he fly?
Megamind,Master Mind,50,resilient to weapons fire?
Megamind,Master Mind,51,"he just breathes under water, then."
Megamind,Master Mind,52,"plato, the radioactive spider, please."
Megamind,Master Mind,53,"anything, stenwick?"
Megamind,Master Mind,54,we're gonna need more venom.
Megamind,Master Mind,55," how `bout now, stenwick? ....stenwick?"
Megamind,Master Mind,56,this has proven to be a challenge. i just don't know what i want. what do i want? 35.
Megamind,Master Mind,57," i want a man of moral fiber with a strong sense of right and wrong. someone who doesn't seek power - instead, they must have it thrust upon them and find, within themselves, the courage to rise to the occasion."
Megamind,Master Mind,58,that's it! why make a copy when the real thing will do?
Megamind,Master Mind,59,"then we'll make a new one. plato, bring me the box!"
Megamind,Master Mind,60,behold - uberessence. the very thing that gave uberman his superhuman powers. 36.
Megamind,Master Mind,61,"oh, i shot him with a power sucking gun and had this idea to use this to clone a whole army of evil ubermen. i'm not sure why i never got around to following up with that."
Megamind,Master Mind,62,"...right. man, he was good!"
Megamind,Master Mind,63,"not another volunteer driven by the need for personal gain. somebody else, somebody pure."
Megamind,Master Mind,64, somebody like him!
Megamind,Master Mind,65, a modest profession to brilliantly hide his true heroic nature. i love it.
Megamind,Master Mind,66,he volunteers. he doesn't ask for any reward for his deeds. the fates are shining down on me. this mr. stewart is truly an unselfish soul.
Megamind,Master Mind,67,  then return to base. we have much work to do.
Megamind,Master Mind,68,"now, we're sure this won't kill him?"
Megamind,Master Mind,69,good.
Megamind,Master Mind,70,slight electrical shock?
Megamind,Master Mind,71,follow him.
Megamind,Master Mind,72,"welcome to your second birth, hal stewart."
Megamind,Master Mind,73," instruction is very important in the formative years. every hero needs a mentor, a father figure to look up to."
Megamind,Master Mind,74," oh, for heaven's sake. i can't believe it. he misspelled his name."
Megamind,Master Mind,75," no matter, i suppose."
Megamind,Master Mind,76, we've now fully established titan as metro city's hero. they will love him just as they loved uberman. everything is going according to plan.
Megamind,Master Mind,77,"you know, einstein, maybe i should have called you socrates. he also didn't know when to keep his thoughts to himself."
Megamind,Master Mind,78,to what?
Megamind,Master Mind,79,"the reason someone like you will always be a minion is because you have no foresight. we take over the earth, like you said. then what? women? cars? money? even the grandest treasures will lose their lustre if you don't have someone to hold them over."
Megamind,Master Mind,80,you dare?
Megamind,Master Mind,81,what - did - you - call me?
Megamind,Master Mind,82,"that is none of your business, knave!"
Megamind,Master Mind,83,silence!
Megamind,Master Mind,84,"i'm warning you, einstein."
Megamind,Master Mind,85,i said silence!
Megamind,Master Mind,86, get out of my sight. 62.
Megamind,Master Mind,87," oh, no. don't look at me."
Megamind,Master Mind,88,"you're not gonna get all freaky about this, are you?"
Megamind,Master Mind,89,"i only did this because i wanted to talk to you on the same level. you know, without all the baggage?"
Megamind,Master Mind,90,"you see, that's exactly what i'm talking about."
Megamind,Master Mind,91, roxanne!
Megamind,Master Mind,92,what?
Megamind,Master Mind,93," stupid. what was i thinking? plato, it's his fault. he's the one who sent me on this weak-willed path. i'll filet his scrotum for this. me, a creature of evil, in love with roxanne ritchi. preposterous. i hardly give such matters thought"
Megamind,Master Mind,94,"i should just go up there and just lay it all out to her. ""roxanne, i like you - i always have. oh, and i'm sorry i blew up your ex.  yeah, that would go over like a pants-less clown at a child's birthday party. what the hell am i even doing here? who cares what she thinks? i'm a supervillain and here i am acting like a love struck schoolboy. forget this. i control my own destiny! 66."
Megamind,Master Mind,95,  perfect.
Megamind,Master Mind,96,"hello, triple a? 67."
Megamind,Master Mind,97,i'll call you back.
